Rating,Reviews,Star Rating,Price,city_Banglore,city_Chennai,city_Delhi,city_Hyderabad,city_Kolkata,city_Mumbai,Rating Description_Average,Rating Description_Excellent,Rating Description_Good,Rating Description_Poor,Rating Description_Very Good,Hotel Name,Location,Nearest Landmark,Distance to Landmark,taxi_Start,taxi_Km
3.7,1750,3,3364,True,False,False,False,False,False,False,False,False,False,True,JP CORDIAL,Majestic,Chhatrapati Shivaji International Airport,5600,100.0,30.0
4.6,1172,5,13023,True,False,False,False,False,False,False,True,False,False,False,Taj Bangalore,Near Bangalore Airport ,Kempegowda International Airport,900,100.0,30.0
4.5,1283,4,8615,True,False,False,False,False,False,False,True,False,False,False,Radisson Bengaluru City Center,Ulsoor,Chennai International Airport,9000,100.0,30.0
3.8,1526,4,5151,True,False,False,False,False,False,False,False,False,False,True,The Pride Hotel Bangalore,Richmond road ,Kempegowda International Airport,35300,100.0,30.0
4.1,643,4,5289,True,False,False,False,False,False,False,False,False,False,True,BloomSuites | Electronic City,Electronic City,Chhatrapati Shivaji International Airport,3600,100.0,30.0
3.9,1320,4,3954,True,False,False,False,False,False,False,False,False,False,True,Southern Star Bangalore,Ashok Nagar ,Kempegowda International Airport,30910,100.0,30.0
3.7,3836,4,6522,True,False,False,False,False,False,False,False,False,False,True,Royal Orchid Central Bangalore,Ulsoor ,Kempegowda International Airport,32300,100.0,30.0
4.1,963,4,3504,True,False,False,False,False,False,False,False,False,False,True,Shivas Galaxy Hotel,Near Bangalore Airport ,Kempegowda International Airport,8200,100.0,30.0
4.7,100,5,25620,True,False,False,False,False,False,False,True,False,False,False,JW Marriott Bengaluru Prestige Golfshire Resort and Spa,In Devanhalli ,Kempegowda International Airport,20300,100.0,30.0
4.0,838,3,3691,True,False,False,False,False,False,False,False,False,False,True,La Sara Grand (Formerly Known as Nandhana Grand),Koramangala,Netaji Subhash Chandra Bose International Airport,4000,100.0,30.0
3.9,762,5,5273,True,False,False,False,False,False,False,False,False,False,True,Zone By The Park Infantry,Infantry Road ,Kempegowda International Airport,31900,100.0,30.0
3.9,2155,4,5220,True,False,False,False,False,False,False,False,False,False,True,The Chancery,Ashok Nagar ,Kempegowda International Airport,30980,100.0,30.0
3.1,321,3,1247,True,False,False,False,False,False,False,False,True,False,False,Nash Inn Electronic City,Electronic City,Kempegowda International Airport,31400,100.0,30.0
4.2,1159,5,8935,True,False,False,False,False,False,False,False,False,False,True,Radisson Blu Bengaluru Outer Ring Road,Outer Ring Road,Chhatrapati Shivaji International Airport,1600,100.0,30.0
3.7,1198,3,3308,True,False,False,False,False,False,False,False,False,False,True,"Ginger Bangalore, Whitefield",Brookefield,Chhatrapati Shivaji International Airport,3400,100.0,30.0
3.9,2185,5,8140,True,False,False,False,False,False,False,False,False,False,True,Hotel Royal Orchid Bangalore,Domlur Layout,Chhatrapati Shivaji International Airport,7200,100.0,30.0
4.3,13,3,1589,True,False,False,False,False,False,False,True,False,False,False,"The Hosteller Bangalore, Koramangala",Koramangala,Kempegowda International Airport,25960,100.0,30.0
3.4,695,4,2004,True,False,False,False,False,False,False,False,True,False,False,Silicon City Hotel,Hosur road,Chhatrapati Shivaji International Airport,7600,100.0,30.0
3.8,1928,4,5932,True,False,False,False,False,False,False,False,False,False,True,Country Inn And Suites By Radisson Bengaluru Hebbal,Hebbal,Chhatrapati Shivaji International Airport,3100,100.0,30.0
4.0,2624,3,1978,True,False,False,False,False,False,False,False,False,False,True,Octave Himalaya Monarch,Gandhi Nagar,Indira Gandhi International Airport,4100,100.0,30.0
4.7,62,4,7695,True,False,False,False,False,False,False,True,False,False,False,Greenpark Bengaluru,Bannerghatta Main road,Chhatrapati Shivaji International Airport,3700,100.0,30.0
4.5,1389,5,12448,True,False,False,False,False,False,False,True,False,False,False,ITC Gardenia - A Luxury Collection Hotel,Ashok Nagar ,Kempegowda International Airport,32100,100.0,30.0
4.0,1189,3,3355,True,False,False,False,False,False,False,False,False,False,True,The Continentti Whitefield,Brookefield,Chhatrapati Shivaji International Airport,3400,100.0,30.0
3.9,775,4,4475,True,False,False,False,False,False,False,False,False,False,True,The Monarch Luxur,Infantry Road ,Kempegowda International Airport,31600,100.0,30.0
3.9,875,3,3920,True,False,False,False,False,False,False,False,False,False,True,Ballal Residency,Residency Road ,Kempegowda International Airport,32300,100.0,30.0
4.2,142,3,1330,True,False,False,False,False,False,False,False,False,False,True,Hibernest Indiranagar,Indiranagar,Chhatrapati Shivaji International Airport,8400,100.0,30.0
3.8,1876,4,5790,True,False,False,False,False,False,False,False,False,False,True,Fortune Park JP Celestial-Member ITC Hotel Group,Gandhi Nagar,Chhatrapati Shivaji International Airport,780,100.0,30.0
4.2,438,3,3931,True,False,False,False,False,False,False,False,False,False,True,"Click Hotel Bangalore, International Airport",Near Bangalore Airport ,Kempegowda International Airport,8000,100.0,30.0
3.4,91,3,2733,True,False,False,False,False,False,False,False,True,False,False,Omatra Hotel HSR,Outer Ring Road,Kempegowda International Airport,41900,100.0,30.0
3.3,627,3,2641,True,False,False,False,False,False,False,False,True,False,False,Svenska Design Hotel,Electronic City,Netaji Subhash Chandra Bose International Airport,3600,100.0,30.0
3.9,1341,4,2570,True,False,False,False,False,False,False,False,False,False,True,Peninsula Suites,Whitefield,Chennai International Airport,3100,100.0,30.0
4.1,1016,4,6577,True,False,False,False,False,False,False,False,False,False,True,Iris Hotel & Spa Bangalore,Residency Road ,Kempegowda International Airport,32100,100.0,30.0
4.2,47,3,2052,True,False,False,False,False,False,False,False,False,False,True,SM Royal Stay Hotel near Intl Airport Bangalore,Near Bangalore Airport ,Kempegowda International Airport,5000,100.0,30.0
4.5,584,5,14200,True,False,False,False,False,False,False,True,False,False,False,Shangri-La Bengaluru,Palace road ,Kempegowda International Airport,33100,100.0,30.0
4.6,213,5,11370,True,False,False,False,False,False,False,True,False,False,False,The Leela Bhartiya City Bengaluru,Tirumanahalli,Chhatrapati Shivaji International Airport,3700,100.0,30.0
4.1,526,4,4976,True,False,False,False,False,False,False,False,False,False,True,"Holiday Inn Express & Suites, OMR Bengaluru",Whitefield,Indira Gandhi International Airport,4200,100.0,30.0
3.9,883,4,6123,True,False,False,False,False,False,False,False,False,False,True,Fairfield By Marriott Bengaluru Rajajinagar,Rajajinagar,Kempegowda International Airport,34000,100.0,30.0
4.3,662,5,7281,True,False,False,False,False,False,False,True,False,False,False,The Zuri Whitefield,Whitefield,Kempegowda International Airport,32300,100.0,30.0
4.1,79,3,3480,True,False,False,False,False,False,False,False,False,False,True,MAYBAACH HOTELS,Marathahalli,Kempegowda International Airport,44800,100.0,30.0
3.5,923,4,3190,True,False,False,False,False,False,False,False,False,False,True,Regenta Place Bangalore by Royal Orchid Hotels Limited,Shivaji Nagar ,Kempegowda International Airport,32200,100.0,30.0
3.6,1024,3,2765,True,False,False,False,False,False,False,False,False,False,True,Icon Business Hotel by Bhagini,HAL old airport road,Kempegowda International Airport,32100,100.0,30.0
4.1,732,5,8136,True,False,False,False,False,False,False,False,False,False,True,Sterlings Mac Hotel & Suites,HAL old airport road,Kempegowda International Airport,30800,100.0,30.0
4.3,36,3,3159,True,False,False,False,False,False,False,True,False,False,False,Nexstay Kites Inn,Hosur road,Kempegowda International Airport,30000,100.0,30.0
4.5,1048,5,17082,True,False,False,False,False,False,False,True,False,False,False,The Leela Palace Bengaluru,HAL old airport road,Netaji Subhash Chandra Bose International Airport,2200,100.0,30.0
3.8,319,3,2652,True,False,False,False,False,False,False,False,False,False,True,Omatra Infantry Road | Rooms in a Homestay,Infantry Road ,Kempegowda International Airport,31400,100.0,30.0
3.9,24,3,5980,True,False,False,False,False,False,False,False,False,False,True,Bloom Hotel HSR Layout Sector 3,HSR Layout,Kempegowda International Airport,25140,100.0,30.0
3.7,1552,3,3528,True,False,False,False,False,False,False,False,False,False,True,NOOR EMPIRE INTERNATIONAL,Koramangala,Chhatrapati Shivaji International Airport,24000,100.0,30.0
3.5,468,3,3528,True,False,False,False,False,False,False,False,False,False,True,Attide Biz,Hebbal,Kempegowda International Airport,71000,100.0,30.0
4.3,285,3,2987,True,False,False,False,False,False,False,True,False,False,False,Stayhome Classic,Bilekahalli,Kempegowda International Airport,43500,100.0,30.0
4.3,849,5,10108,True,False,False,False,False,False,False,True,False,False,False,DoubleTree Suites by Hilton,Outer Ring Road,Netaji Subhash Chandra Bose International Airport,4000,100.0,30.0
4.1,874,3,5041,True,False,False,False,False,False,False,False,False,False,True,Bloomrooms @ Indiranagar,Indiranagar,Kempegowda International Airport,34000,100.0,30.0
4.2,875,4,4407,True,False,False,False,False,False,False,False,False,False,True,RG Royal Hotel,Yeshwanthpur,Kempegowda International Airport,34000,100.0,30.0
4.8,302,5,15262,True,False,False,False,False,False,False,True,False,False,False,Four Seasons Hotel Bengaluru at Embassy One,Ganganagar ,Kempegowda International Airport,28800,100.0,30.0
3.0,348,3,1901,True,False,False,False,False,False,False,False,True,False,False,Ramee Strand inn,Hosur road,Chhatrapati Shivaji International Airport,2300,100.0,30.0
3.6,139,4,4781,True,False,False,False,False,False,False,False,False,False,True,Shravanthi Sarovar Portico JP Nagar,Outer Ring Road,Chhatrapati Shivaji International Airport,7900,100.0,30.0
4.3,959,5,7997,True,False,False,False,False,False,False,True,False,False,False,"Vivanta Bengaluru, Whitefield",Whitefield,Kempegowda International Airport,8200,100.0,30.0
3.5,712,3,2006,True,False,False,False,False,False,False,False,False,False,True,Octave Church Inn,Church Street ,Kempegowda International Airport,30094,100.0,30.0
4.0,221,3,2434,True,False,False,False,False,False,False,False,False,False,True,Mastiff Infantry Bengaluru,Infantry Road ,Kempegowda International Airport,31800,100.0,30.0
